id;questionusageid;slot;behaviour;questionid;variant;maxmark;minfraction;maxfraction;flagged;questionsummary;rightanswer;responsesummary;timemodified
12650;11794;8;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

";"Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch die Formulierung von institutionellen Verhaltenskodizes

";"Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

";1666251703
12652;11796;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";;1666251116
12653;11796;2;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Wahrung der Studierendenidentität und -individualität

; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Betrieb der Universität ökonomisch optimieren
; Abschlussquoten maximieren (allgemein und für Benachteiligte)

";"Wahrung der Studierendenidentität und -individualität

; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

";;1666251232
12654;11796;3;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

; Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";;1666251232
12655;11796;4;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Um die Gewinne zu maximieren

; Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

";"Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

";;1666251022
12656;11796;5;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";"Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";;1666251022
12657;11796;6;deferredfeedback;12;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Verhaltensmodellierung von Studierenden haben?

: Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";"Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";;1666251022
12658;11796;7;deferredfeedback;16;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahren bestehen für Studierende durch die Anwendung von Mustererkennung?: Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die dynamische Natur der Studierenden wird missachtet.

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

";"Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die dynamische Natur der Studierenden wird missachtet.

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

";;1666251022
12659;11796;8;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

";"Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch die Formulierung von institutionellen Verhaltenskodizes

";;1666251022
12711;11848;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";1666251626
12712;11848;2;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Studienförderung

; Wahrung der Studierendenidentität und -individualität

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Betrieb der Universität ökonomisch optimieren
; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";"Studienförderung

; Wahrung der Studierendenidentität und -individualität

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";"Studienförderung

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

";1666251626
12713;11848;3;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

; Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";1666251626
12714;11848;4;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Um die Gewinne zu maximieren

; Um positive Beziehungen zu den Studierenden zu pflegen

; Damit Studierende eine solche Überwachung befürworten

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

";"Um positive Beziehungen zu den Studierenden zu pflegen

; Damit Studierende eine solche Überwachung befürworten

";"Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

";1666251626
12715;11848;5;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";"Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";"Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";1666251626
12716;11848;6;deferredfeedback;12;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Verhaltensmodellierung von Studierenden haben?

: Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";"Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";"Individuelle Bedürfnisse werden weniger berücksichtigt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";1666251626
12717;11848;7;deferredfeedback;16;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahren bestehen für Studierende durch die Anwendung von Mustererkennung?: Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Die dynamische Natur der Studierenden wird missachtet.

";"Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Die dynamische Natur der Studierenden wird missachtet.

";"Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Die dynamische Natur der Studierenden wird missachtet.

";1666251626
12718;11848;8;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

";"Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch die Formulierung von institutionellen Verhaltenskodizes

";"Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

; Durch die Formulierung von institutionellen Verhaltenskodizes

";1666251626
12848;11978;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

";1666252241
12849;11978;2;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Wahrung der Studierendenidentität und -individualität

; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Betrieb der Universität ökonomisch optimieren
; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

";"Wahrung der Studierendenidentität und -individualität

; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

";"Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Betrieb der Universität ökonomisch optimieren
; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

";1666252241
12850;11978;3;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

; Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";1666252241
12851;11978;4;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

; Um positive Beziehungen zu den Studierenden zu pflegen

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

; Um die Gewinne zu maximieren

; Damit Studierende eine solche Überwachung befürworten

";"Um positive Beziehungen zu den Studierenden zu pflegen

; Damit Studierende eine solche Überwachung befürworten

";"Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

";1666252241
12852;11978;5;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";"Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";"Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";1666252241
12853;11978;6;deferredfeedback;12;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Verhaltensmodellierung von Studierenden haben?

: Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";"Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Individuelle Bedürfnisse werden weniger berücksichtigt

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

";"Individuelle Bedürfnisse werden weniger berücksichtigt

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

";1666252241
12854;11978;7;deferredfeedback;16;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahren bestehen für Studierende durch die Anwendung von Mustererkennung?: Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Die dynamische Natur der Studierenden wird missachtet.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

";"Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Die dynamische Natur der Studierenden wird missachtet.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

";"Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Die dynamische Natur der Studierenden wird missachtet.

";1666252241
12855;11978;8;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

";"Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

";"Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

";1666252241
12953;12076;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

";"Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

";"Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

";1666252746
12954;12076;2;deferredfeedback;1;1;"1.0000000";"0.0000000";"1.0000000";"0";"Ab wann entwickelte sich die Internet-Forschungsethik?

: Anfang der 1960er-Jahre

; Anfang der 1990er-Jahre

; Anfang der 2000er-Jahre

; Anfang der 1980er-Jahre

";"Anfang der 1990er-Jahre

";"Anfang der 1990er-Jahre

";1666252746
12955;12076;3;deferredfeedback;2;1;"1.0000000";"0.0000000";"1.0000000";"0";"Auf welche Verwendung von Informationen konzentrieren sich rechtliche Rahmenwerke häufig einseitig?

: Verwendung außerhalb einer Einrichtung

; Verwendung innerhalb einer Einrichtung

";"Verwendung außerhalb einer Einrichtung

";"Verwendung außerhalb einer Einrichtung

";1666252746
12956;12076;4;deferredfeedback;4;1;"1.0000000";"0.0000000";"1.0000000";"0";"Aus welchen Gründen beschließen Bildungsinstitutionen häufig, Learning Analytics nicht einzusetzen?

: Finanzielle Kosten der Implementierung

; Fragen des Datenschutzes und Datenmissbrauchs

; Gleichgroße oder geringere Investionen in andere Ressourcen sind vorteilhafter.

";"Finanzielle Kosten der Implementierung

; Gleichgroße oder geringere Investionen in andere Ressourcen sind vorteilhafter.

";"Finanzielle Kosten der Implementierung

; Fragen des Datenschutzes und Datenmissbrauchs

";1666252746
